year,category,winner,entity
1953,SHORT SUBJECT (Two-reel),FALSE,Return to Glennascaul
1953,SHORT SUBJECT (Two-reel),FALSE,Vesuvius Express
1953,SHORT SUBJECT (Two-reel),FALSE,Winter Paradise
1953,SOUND RECORDING,FALSE,Calamity Jane
1953,SOUND RECORDING,FALSE,Knights of the Round Table
1953,SOUND RECORDING,FALSE,The Mississippi Gambler
1953,SOUND RECORDING,FALSE,The War of the Worlds
1953,WRITING (Motion Picture Story),FALSE,Above and Beyond
1953,WRITING (Motion Picture Story),FALSE,The Captain's Paradise
1953,WRITING (Motion Picture Story),FALSE,Hondo
1953,WRITING (Motion Picture Story),FALSE,Little Fugitive
1953,WRITING (Screenplay),FALSE,The Cruel Sea
1953,WRITING (Screenplay),FALSE,Lili
1953,WRITING (Screenplay),FALSE,Roman Holiday
1953,WRITING (Screenplay),FALSE,Shane
1953,WRITING (Story and Screenplay),FALSE,The Band Wagon
1953,WRITING (Story and Screenplay),FALSE,The Desert Rats
1953,WRITING (Story and Screenplay),FALSE,The Naked Spur
1953,WRITING (Story and Screenplay),FALSE,Take the High Ground
1954,ACTOR,FALSE,Humphrey Bogart
1954,ACTOR,FALSE,Bing Crosby
1954,ACTOR,FALSE,James Mason
1954,ACTOR,FALSE,Dan O'Herlihy
1954,ACTOR IN A SUPPORTING ROLE,FALSE,Lee J. Cobb
1954,ACTOR IN A SUPPORTING ROLE,FALSE,Karl Malden
1954,ACTOR IN A SUPPORTING ROLE,FALSE,Rod Steiger
1954,ACTOR IN A SUPPORTING ROLE,FALSE,Tom Tully
1954,ACTRESS,FALSE,Dorothy Dandridge
1954,ACTRESS,FALSE,Judy Garland
1954,ACTRESS,FALSE,Audrey Hepburn
1954,ACTRESS,FALSE,Jane Wyman
1954,ACTRESS IN A SUPPORTING ROLE,FALSE,Nina Foch
1954,ACTRESS IN A SUPPORTING ROLE,FALSE,Katy Jurado
1954,ACTRESS IN A SUPPORTING ROLE,FALSE,Jan Sterling
1954,ACTRESS IN A SUPPORTING ROLE,FALSE,Claire Trevor
1954,ART DIRECTION (Black-and-White),FALSE,The Country Girl
1954,ART DIRECTION (Black-and-White),FALSE,Executive Suite
1954,ART DIRECTION (Black-and-White),FALSE,Le Plaisir
1954,ART DIRECTION (Black-and-White),FALSE,Sabrina
1954,ART DIRECTION (Color),FALSE,Brigadoon
1954,ART DIRECTION (Color),FALSE,Desiree
1954,ART DIRECTION (Color),FALSE,Red Garters
1954,ART DIRECTION (Color),FALSE,A Star Is Born
1954,CINEMATOGRAPHY (Black-and-White),FALSE,The Country Girl
1954,CINEMATOGRAPHY (Black-and-White),FALSE,Executive Suite
1954,CINEMATOGRAPHY (Black-and-White),FALSE,Rogue Cop
1954,CINEMATOGRAPHY (Black-and-White),FALSE,Sabrina
1954,CINEMATOGRAPHY (Color),FALSE,The Egyptian
1954,CINEMATOGRAPHY (Color),FALSE,Rear Window
1954,CINEMATOGRAPHY (Color),FALSE,Seven Brides for Seven Brothers
1954,CINEMATOGRAPHY (Color),FALSE,The Silver Chalice
1954,COSTUME DESIGN (Black-and-White),FALSE,The Earrings of Madame de...
1954,COSTUME DESIGN (Black-and-White),FALSE,Executive Suite
1954,COSTUME DESIGN (Black-and-White),FALSE,Indiscretion of an American Wife
1954,COSTUME DESIGN (Black-and-White),FALSE,It Should Happen to You
1954,COSTUME DESIGN (Color),FALSE,Brigadoon
1954,COSTUME DESIGN (Color),FALSE,Desiree
1954,COSTUME DESIGN (Color),FALSE,A Star Is Born
1954,COSTUME DESIGN (Color),FALSE,There's No Business Like Show Business
1954,DIRECTING,FALSE,The Country Girl
1954,DIRECTING,FALSE,The High and the Mighty
1954,DIRECTING,FALSE,Rear Window
1954,DIRECTING,FALSE,Sabrina
1954,DOCUMENTARY (Feature),FALSE,The Stratford Adventure
1954,DOCUMENTARY (Short Subject),FALSE,Jet Carrier
1954,DOCUMENTARY (Short Subject),FALSE,Rembrandt: A Self-Portrait
1954,FILM EDITING,FALSE,The Caine Mutiny
1954,FILM EDITING,FALSE,The High and the Mighty
1954,FILM EDITING,FALSE,Seven Brides for Seven Brothers
1954,FILM EDITING,FALSE,"20,000 Leagues under the Sea"
1954,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Caine Mutiny
1954,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Genevieve
1954,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,On the Waterfront
1954,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Silver Chalice
1954,MUSIC (Scoring of a Musical Picture),FALSE,Carmen Jones
1954,MUSIC (Scoring of a Musical Picture),FALSE,The Glenn Miller Story
1954,MUSIC (Scoring of a Musical Picture),FALSE,A Star Is Born
1954,MUSIC (Scoring of a Musical Picture),FALSE,There's No Business Like Show Business
1954,MUSIC (Song),FALSE,White Christmas
1954,MUSIC (Song),FALSE,The High and the Mighty
1954,MUSIC (Song),FALSE,Susan Slept Here
1954,MUSIC (Song),FALSE,A Star Is Born
1954,BEST MOTION PICTURE,FALSE,The Caine Mutiny
1954,BEST MOTION PICTURE,FALSE,The Country Girl
1954,BEST MOTION PICTURE,FALSE,Seven Brides for Seven Brothers
1954,BEST MOTION PICTURE,FALSE,Three Coins in the Fountain
1954,SHORT SUBJECT (Cartoon),FALSE,Crazy Mixed Up Pup
1954,SHORT SUBJECT (Cartoon),FALSE,Pigs Is Pigs
1954,SHORT SUBJECT (Cartoon),FALSE,Sandy Claws
1954,SHORT SUBJECT (Cartoon),FALSE,"Touch̩, Pussy Cat"
1954,SHORT SUBJECT (One-reel),FALSE,The First Piano Quartette
1954,SHORT SUBJECT (One-reel),FALSE,The Strauss Fantasy
1954,SHORT SUBJECT (Two-reel),FALSE,Beauty and the Bull
1954,SHORT SUBJECT (Two-reel),FALSE,Jet Carrier
1954,SHORT SUBJECT (Two-reel),FALSE,Siam
1954,SOUND RECORDING,FALSE,Brigadoon
1954,SOUND RECORDING,FALSE,The Caine Mutiny
1954,SOUND RECORDING,FALSE,Rear Window
1954,SOUND RECORDING,FALSE,Susan Slept Here
1954,SPECIAL EFFECTS,FALSE,Hell and High Water
1954,SPECIAL EFFECTS,FALSE,Them!
1954,WRITING (Motion Picture Story),FALSE,"Bread, Love and Dreams"
1954,WRITING (Motion Picture Story),FALSE,Forbidden Games
1954,WRITING (Motion Picture Story),FALSE,Night People
1954,WRITING (Motion Picture Story),FALSE,There's No Business Like Show Business
1954,WRITING (Screenplay),FALSE,The Caine Mutiny
1954,WRITING (Screenplay),FALSE,Rear Window
1954,WRITING (Screenplay),FALSE,Sabrina
1954,WRITING (Screenplay),FALSE,Seven Brides for Seven Brothers
1954,WRITING (Story and Screenplay),FALSE,The Barefoot Contessa
1954,WRITING (Story and Screenplay),FALSE,Genevieve
1954,WRITING (Story and Screenplay),FALSE,The Glenn Miller Story
1954,WRITING (Story and Screenplay),FALSE,Knock on Wood
1955,ACTOR,FALSE,James Cagney
1955,ACTOR,FALSE,James Dean
1955,ACTOR,FALSE,Frank Sinatra
1955,ACTOR,FALSE,Spencer Tracy
1955,ACTOR IN A SUPPORTING ROLE,FALSE,Arthur Kennedy
1955,ACTOR IN A SUPPORTING ROLE,FALSE,Joe Mantell
1955,ACTOR IN A SUPPORTING ROLE,FALSE,Sal Mineo
1955,ACTOR IN A SUPPORTING ROLE,FALSE,Arthur O'Connell
1955,ACTRESS,FALSE,Susan Hayward
1955,ACTRESS,FALSE,Katharine Hepburn
1955,ACTRESS,FALSE,Jennifer Jones
1955,ACTRESS,FALSE,Eleanor Parker
1955,ACTRESS IN A SUPPORTING ROLE,FALSE,Betsy Blair
1955,ACTRESS IN A SUPPORTING ROLE,FALSE,Peggy Lee
1955,ACTRESS IN A SUPPORTING ROLE,FALSE,Marisa Pavan
1955,ACTRESS IN A SUPPORTING ROLE,FALSE,Natalie Wood
1955,ART DIRECTION (Black-and-White),FALSE,Blackboard Jungle
1955,ART DIRECTION (Black-and-White),FALSE,I'll Cry Tomorrow
1955,ART DIRECTION (Black-and-White),FALSE,The Man with the Golden Arm
1955,ART DIRECTION (Black-and-White),FALSE,Marty
1955,ART DIRECTION (Color),FALSE,Daddy Long Legs
1955,ART DIRECTION (Color),FALSE,Guys and Dolls
1955,ART DIRECTION (Color),FALSE,Love Is a Many-Splendored Thing
1955,ART DIRECTION (Color),FALSE,To Catch a Thief
1955,CINEMATOGRAPHY (Black-and-White),FALSE,Blackboard Jungle
1955,CINEMATOGRAPHY (Black-and-White),FALSE,I'll Cry Tomorrow
1955,CINEMATOGRAPHY (Black-and-White),FALSE,Marty
1955,CINEMATOGRAPHY (Black-and-White),FALSE,Queen Bee
1955,CINEMATOGRAPHY (Color),FALSE,Guys and Dolls
1955,CINEMATOGRAPHY (Color),FALSE,Love Is a Many-Splendored Thing
1955,CINEMATOGRAPHY (Color),FALSE,A Man Called Peter
1955,CINEMATOGRAPHY (Color),FALSE,Oklahoma!
1955,COSTUME DESIGN (Black-and-White),FALSE,The Pickwick Papers
1955,COSTUME DESIGN (Black-and-White),FALSE,Queen Bee
1955,COSTUME DESIGN (Black-and-White),FALSE,The Rose Tattoo
1955,COSTUME DESIGN (Black-and-White),FALSE,Ugetsu
1955,COSTUME DESIGN (Color),FALSE,Guys and Dolls
1955,COSTUME DESIGN (Color),FALSE,Interrupted Melody
1955,COSTUME DESIGN (Color),FALSE,To Catch a Thief
1955,COSTUME DESIGN (Color),FALSE,The Virgin Queen
1955,DIRECTING,FALSE,Bad Day at Black Rock
1955,DIRECTING,FALSE,East of Eden
1955,DIRECTING,FALSE,Picnic
1955,DIRECTING,FALSE,Summertime
1955,DOCUMENTARY (Feature),FALSE,Heartbreak Ridge
1955,DOCUMENTARY (Short Subject),FALSE,The Battle of Gettysburg
1955,DOCUMENTARY (Short Subject),FALSE,The Face of Lincoln
1955,FILM EDITING,FALSE,Blackboard Jungle
1955,FILM EDITING,FALSE,The Bridges at Toko-Ri
1955,FILM EDITING,FALSE,Oklahoma!
1955,FILM EDITING,FALSE,The Rose Tattoo
1955,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Battle Cry
1955,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Man with the Golden Arm
1955,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Picnic
1955,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Rose Tattoo
1955,MUSIC (Scoring of a Musical Picture),FALSE,Daddy Long Legs
1955,MUSIC (Scoring of a Musical Picture),FALSE,Guys and Dolls
1955,MUSIC (Scoring of a Musical Picture),FALSE,It's Always Fair Weather
1955,MUSIC (Scoring of a Musical Picture),FALSE,Love Me or Leave Me
1955,MUSIC (Song),FALSE,Love Me or Leave Me
1955,MUSIC (Song),FALSE,Daddy Long Legs
1955,MUSIC (Song),FALSE,The Tender Trap
1955,MUSIC (Song),FALSE,Unchained
1955,BEST MOTION PICTURE,FALSE,Love Is a Many-Splendored Thing
1955,BEST MOTION PICTURE,FALSE,Mister Roberts
1955,BEST MOTION PICTURE,FALSE,Picnic
1955,BEST MOTION PICTURE,FALSE,The Rose Tattoo
1955,SHORT SUBJECT (Cartoon),FALSE,Good Will to Men
1955,SHORT SUBJECT (Cartoon),FALSE,The Legend of Rock-a-bye Point
1955,SHORT SUBJECT (Cartoon),FALSE,No Hunting
1955,SHORT SUBJECT (One-reel),FALSE,Gadgets Galore
1955,SHORT SUBJECT (One-reel),FALSE,3rd Ave. El
1955,SHORT SUBJECT (One-reel),FALSE,Three Kisses
1955,SHORT SUBJECT (Two-reel),FALSE,The Battle of Gettysburg
1955,SHORT SUBJECT (Two-reel),FALSE,On the Twelfth Day...
1955,SHORT SUBJECT (Two-reel),FALSE,Switzerland
1955,SHORT SUBJECT (Two-reel),FALSE,24-Hour Alert
1955,SOUND RECORDING,FALSE,Love Is a Many-Splendored Thing
1955,SOUND RECORDING,FALSE,Love Me or Leave Me
1955,SOUND RECORDING,FALSE,Mister Roberts
1955,SOUND RECORDING,FALSE,Not as a Stranger
1955,SPECIAL EFFECTS,FALSE,The Dam Busters
1955,SPECIAL EFFECTS,FALSE,The Rains of Ranchipur
1955,WRITING (Motion Picture Story),FALSE,The Private War of Major Benson
1955,WRITING (Motion Picture Story),FALSE,Rebel without a Cause
1955,WRITING (Motion Picture Story),FALSE,The Sheep Has Five Legs
1955,WRITING (Motion Picture Story),FALSE,Strategic Air Command
1955,WRITING (Screenplay),FALSE,Bad Day at Black Rock
1955,WRITING (Screenplay),FALSE,Blackboard Jungle
1955,WRITING (Screenplay),FALSE,East of Eden
1955,WRITING (Screenplay),FALSE,Love Me or Leave Me
1955,WRITING (Story and Screenplay),FALSE,The Court-Martial of Billy Mitchell
1955,WRITING (Story and Screenplay),FALSE,It's Always Fair Weather
1955,WRITING (Story and Screenplay),FALSE,Mr. Hulot's Holiday
1955,WRITING (Story and Screenplay),FALSE,The Seven Little Foys
1956,ACTOR,FALSE,James Dean
1956,ACTOR,FALSE,Kirk Douglas
1956,ACTOR,FALSE,Rock Hudson
1956,ACTOR,FALSE,Sir Laurence Olivier
1956,ACTOR IN A SUPPORTING ROLE,FALSE,Don Murray
1956,ACTOR IN A SUPPORTING ROLE,FALSE,Anthony Perkins
1956,ACTOR IN A SUPPORTING ROLE,FALSE,Mickey Rooney
1956,ACTOR IN A SUPPORTING ROLE,FALSE,Robert Stack
1956,ACTRESS,FALSE,Carroll Baker
1956,ACTRESS,FALSE,Katharine Hepburn
1956,ACTRESS,FALSE,Nancy Kelly
1956,ACTRESS,FALSE,Deborah Kerr
1956,ACTRESS IN A SUPPORTING ROLE,FALSE,Mildred Dunnock
1956,ACTRESS IN A SUPPORTING ROLE,FALSE,Eileen Heckart
1956,ACTRESS IN A SUPPORTING ROLE,FALSE,Mercedes McCambridge
1956,ACTRESS IN A SUPPORTING ROLE,FALSE,Patty McCormack
1956,ART DIRECTION (Black-and-White),FALSE,The Magnificent Seven
1956,ART DIRECTION (Black-and-White),FALSE,The Proud and Profane
1956,ART DIRECTION (Black-and-White),FALSE,The Solid Gold Cadillac
1956,ART DIRECTION (Black-and-White),FALSE,Teenage Rebel
1956,ART DIRECTION (Color),FALSE,Around the World in 80 Days
1956,ART DIRECTION (Color),FALSE,Giant
1956,ART DIRECTION (Color),FALSE,Lust for Life
1956,ART DIRECTION (Color),FALSE,The Ten Commandments
1956,CINEMATOGRAPHY (Black-and-White),FALSE,Baby Doll
1956,CINEMATOGRAPHY (Black-and-White),FALSE,The Bad Seed
1956,CINEMATOGRAPHY (Black-and-White),FALSE,The Harder They Fall
1956,CINEMATOGRAPHY (Black-and-White),FALSE,Stagecoach to Fury
1956,CINEMATOGRAPHY (Color),FALSE,The Eddy Duchin Story
1956,CINEMATOGRAPHY (Color),FALSE,The King and I
1956,CINEMATOGRAPHY (Color),FALSE,The Ten Commandments
1956,CINEMATOGRAPHY (Color),FALSE,War and Peace
1956,COSTUME DESIGN (Black-and-White),FALSE,The Magnificent Seven
1956,COSTUME DESIGN (Black-and-White),FALSE,The Power and the Prize
1956,COSTUME DESIGN (Black-and-White),FALSE,The Proud and Profane
1956,COSTUME DESIGN (Black-and-White),FALSE,Teenage Rebel
1956,COSTUME DESIGN (Color),FALSE,Around the World in 80 Days
1956,COSTUME DESIGN (Color),FALSE,Giant
1956,COSTUME DESIGN (Color),FALSE,The Ten Commandments
1956,COSTUME DESIGN (Color),FALSE,War and Peace
1956,DIRECTING,FALSE,Around the World in 80 Days
1956,DIRECTING,FALSE,Friendly Persuasion
1956,DIRECTING,FALSE,The King and I
1956,DIRECTING,FALSE,War and Peace
1956,DOCUMENTARY (Feature),FALSE,The Naked Eye
1956,DOCUMENTARY (Feature),FALSE,Where Mountains Float
1956,DOCUMENTARY (Short Subject),FALSE,A City Decides
1956,DOCUMENTARY (Short Subject),FALSE,The Dark Wave
1956,DOCUMENTARY (Short Subject),FALSE,The House without a Name
1956,DOCUMENTARY (Short Subject),FALSE,Man in Space
1956,FILM EDITING,FALSE,The Brave One
1956,FILM EDITING,FALSE,Giant
1956,FILM EDITING,FALSE,Somebody Up There Likes Me
1956,FILM EDITING,FALSE,The Ten Commandments
1956,FOREIGN LANGUAGE FILM,FALSE,The Captain of Kopenick
1956,FOREIGN LANGUAGE FILM,FALSE,Gervaise
1956,FOREIGN LANGUAGE FILM,FALSE,Harp of Burma
1956,FOREIGN LANGUAGE FILM,FALSE,Qivitoq
1956,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Anastasia
1956,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Between Heaven and Hell
1956,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Giant
1956,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Rainmaker
1956,MUSIC (Scoring of a Musical Picture),FALSE,The Best Things in Life Are Free
1956,MUSIC (Scoring of a Musical Picture),FALSE,The Eddy Duchin Story
1956,MUSIC (Scoring of a Musical Picture),FALSE,High Society
1956,MUSIC (Scoring of a Musical Picture),FALSE,Meet Me in Las Vegas
1956,MUSIC (Song),FALSE,Friendly Persuasion
1956,MUSIC (Song),FALSE,Julie
1956,MUSIC (Song),FALSE,High Society
1956,MUSIC (Song),FALSE,Written on the Wind
1956,BEST MOTION PICTURE,FALSE,Friendly Persuasion
1956,BEST MOTION PICTURE,FALSE,Giant
1956,BEST MOTION PICTURE,FALSE,The King and I
1956,BEST MOTION PICTURE,FALSE,The Ten Commandments
1956,SHORT SUBJECT (Cartoon),FALSE,Gerald McBoing-Boing on Planet Moo
1956,SHORT SUBJECT (Cartoon),FALSE,The Jaywalker
1956,SHORT SUBJECT (One-reel),FALSE,I Never Forget a Face
1956,SHORT SUBJECT (One-reel),FALSE,Time Stood Still
1956,SHORT SUBJECT (Two-reel),FALSE,Cow Dog
1956,SHORT SUBJECT (Two-reel),FALSE,The Dark Wave
1956,SHORT SUBJECT (Two-reel),FALSE,Samoa
1956,SOUND RECORDING,FALSE,The Brave One
1956,SOUND RECORDING,FALSE,The Eddy Duchin Story
1956,SOUND RECORDING,FALSE,Friendly Persuasion
1956,SOUND RECORDING,FALSE,The Ten Commandments
1956,SPECIAL EFFECTS,FALSE,Forbidden Planet
1956,WRITING (Motion Picture Story),FALSE,The Eddy Duchin Story
1956,WRITING (Motion Picture Story),FALSE,High Society
1956,WRITING (Motion Picture Story),FALSE,The Proud and the Beautiful
1956,WRITING (Motion Picture Story),FALSE,Umberto D.
1956,WRITING (Screenplay--Adapted),FALSE,Baby Doll
1956,WRITING (Screenplay--Adapted),FALSE,Friendly Persuasion
1956,WRITING (Screenplay--Adapted),FALSE,Giant
1956,WRITING (Screenplay--Adapted),FALSE,Lust for Life
1956,WRITING (Screenplay--Original),FALSE,The Bold and the Brave
1956,WRITING (Screenplay--Original),FALSE,Julie
1956,WRITING (Screenplay--Original),FALSE,La Strada
1956,WRITING (Screenplay--Original),FALSE,The Ladykillers
1957,ACTOR,FALSE,Marlon Brando
1957,ACTOR,FALSE,Anthony Franciosa
1957,ACTOR,FALSE,Charles Laughton
1957,ACTOR,FALSE,Anthony Quinn
1957,ACTOR IN A SUPPORTING ROLE,FALSE,Vittorio De Sica
1957,ACTOR IN A SUPPORTING ROLE,FALSE,Sessue Hayakawa
1957,ACTOR IN A SUPPORTING ROLE,FALSE,Arthur Kennedy
1957,ACTOR IN A SUPPORTING ROLE,FALSE,Russ Tamblyn
1957,ACTRESS,FALSE,Deborah Kerr
1957,ACTRESS,FALSE,Anna Magnani
1957,ACTRESS,FALSE,Elizabeth Taylor
1957,ACTRESS,FALSE,Lana Turner
1957,ACTRESS IN A SUPPORTING ROLE,FALSE,Carolyn Jones
1957,ACTRESS IN A SUPPORTING ROLE,FALSE,Elsa Lanchester
1957,ACTRESS IN A SUPPORTING ROLE,FALSE,Hope Lange
1957,ACTRESS IN A SUPPORTING ROLE,FALSE,Diane Varsi
1957,ART DIRECTION,FALSE,Funny Face
1957,ART DIRECTION,FALSE,Les Girls
1957,ART DIRECTION,FALSE,Pal Joey
1957,ART DIRECTION,FALSE,Raintree County
1957,CINEMATOGRAPHY,FALSE,An Affair to Remember
1957,CINEMATOGRAPHY,FALSE,Funny Face
1957,CINEMATOGRAPHY,FALSE,Peyton Place
1957,CINEMATOGRAPHY,FALSE,Sayonara
1957,COSTUME DESIGN,FALSE,An Affair to Remember
1957,COSTUME DESIGN,FALSE,Funny Face
1957,COSTUME DESIGN,FALSE,Pal Joey
1957,COSTUME DESIGN,FALSE,Raintree County
1957,DIRECTING,FALSE,Peyton Place
1957,DIRECTING,FALSE,Sayonara
1957,DIRECTING,FALSE,12 Angry Men
1957,DIRECTING,FALSE,Witness for the Prosecution
1957,DOCUMENTARY (Feature),FALSE,On the Bowery
1957,DOCUMENTARY (Feature),FALSE,Torero!
1957,FILM EDITING,FALSE,Gunfight at the O.K. Corral
1957,FILM EDITING,FALSE,Pal Joey
1957,FILM EDITING,FALSE,Sayonara
1957,FILM EDITING,FALSE,Witness for the Prosecution
1957,FOREIGN LANGUAGE FILM,FALSE,The Devil Came at Night
1957,FOREIGN LANGUAGE FILM,FALSE,Gates of Paris
1957,FOREIGN LANGUAGE FILM,FALSE,Mother India
1957,FOREIGN LANGUAGE FILM,FALSE,Nine Lives
1957,MUSIC (Scoring),FALSE,An Affair to Remember
1957,MUSIC (Scoring),FALSE,Boy on a Dolphin
1957,MUSIC (Scoring),FALSE,Perri
1957,MUSIC (Scoring),FALSE,Raintree County
1957,MUSIC (Song),FALSE,An Affair to Remember
1957,MUSIC (Song),FALSE,April Love
1957,MUSIC (Song),FALSE,Tammy and the Bachelor
1957,MUSIC (Song),FALSE,Wild Is the Wind
1957,BEST MOTION PICTURE,FALSE,Peyton Place
1957,BEST MOTION PICTURE,FALSE,Sayonara
1957,BEST MOTION PICTURE,FALSE,12 Angry Men
1957,BEST MOTION PICTURE,FALSE,Witness for the Prosecution
1957,SHORT SUBJECT (Cartoon),FALSE,One Droopy Knight
1957,SHORT SUBJECT (Cartoon),FALSE,Tabasco Road
1957,SHORT SUBJECT (Cartoon),FALSE,Trees and Jamaica Daddy
1957,SHORT SUBJECT (Cartoon),FALSE,The Truth about Mother Goose
1957,SHORT SUBJECT (Live Action),FALSE,A Chairy Tale
1957,SHORT SUBJECT (Live Action),FALSE,City of Gold
1957,SHORT SUBJECT (Live Action),FALSE,Foothold on Antarctica
1957,SHORT SUBJECT (Live Action),FALSE,Portugal
1957,SOUND RECORDING,FALSE,Gunfight at the O.K. Corral
1957,SOUND RECORDING,FALSE,Les Girls
1957,SOUND RECORDING,FALSE,Pal Joey
1957,SOUND RECORDING,FALSE,Witness for the Prosecution
1957,SPECIAL EFFECTS,FALSE,The Spirit of St. Louis
1957,WRITING (Screenplay--based on material from another medium),FALSE,"Heaven Knows, Mr. Allison"
1957,WRITING (Screenplay--based on material from another medium),FALSE,Peyton Place
1957,WRITING (Screenplay--based on material from another medium),FALSE,Sayonara
1957,WRITING (Screenplay--based on material from another medium),FALSE,12 Angry Men
1957,WRITING (Story and Screenplay--written directly for the screen),FALSE,Funny Face
1957,WRITING (Story and Screenplay--written directly for the screen),FALSE,Man of a Thousand Faces
1957,WRITING (Story and Screenplay--written directly for the screen),FALSE,The Tin Star
1957,WRITING (Story and Screenplay--written directly for the screen),FALSE,Vitelloni
1958,ACTOR,FALSE,Tony Curtis
1958,ACTOR,FALSE,Paul Newman
1958,ACTOR,FALSE,Sidney Poitier
1958,ACTOR,FALSE,Spencer Tracy
1958,ACTOR IN A SUPPORTING ROLE,FALSE,Theodore Bikel
1958,ACTOR IN A SUPPORTING ROLE,FALSE,Lee J. Cobb
1958,ACTOR IN A SUPPORTING ROLE,FALSE,Arthur Kennedy
1958,ACTOR IN A SUPPORTING ROLE,FALSE,Gig Young
1958,ACTRESS,FALSE,Deborah Kerr
1958,ACTRESS,FALSE,Shirley MacLaine
1958,ACTRESS,FALSE,Rosalind Russell
1958,ACTRESS,FALSE,Elizabeth Taylor
1958,ACTRESS IN A SUPPORTING ROLE,FALSE,Peggy Cass
1958,ACTRESS IN A SUPPORTING ROLE,FALSE,Martha Hyer
1958,ACTRESS IN A SUPPORTING ROLE,FALSE,Maureen Stapleton
1958,ACTRESS IN A SUPPORTING ROLE,FALSE,Cara Williams
1958,ART DIRECTION,FALSE,Auntie Mame
1958,ART DIRECTION,FALSE,"Bell, Book and Candle"
1958,ART DIRECTION,FALSE,A Certain Smile
1958,ART DIRECTION,FALSE,Vertigo
1958,CINEMATOGRAPHY (Black-and-White),FALSE,Desire under the Elms
1958,CINEMATOGRAPHY (Black-and-White),FALSE,I Want to Live!
1958,CINEMATOGRAPHY (Black-and-White),FALSE,Separate Tables
1958,CINEMATOGRAPHY (Black-and-White),FALSE,The Young Lions
1958,CINEMATOGRAPHY (Color),FALSE,Auntie Mame
1958,CINEMATOGRAPHY (Color),FALSE,Cat on a Hot Tin Roof
1958,CINEMATOGRAPHY (Color),FALSE,The Old Man and the Sea
1958,CINEMATOGRAPHY (Color),FALSE,South Pacific
1958,COSTUME DESIGN,FALSE,"Bell, Book and Candle"
1958,COSTUME DESIGN,FALSE,The Buccaneer
1958,COSTUME DESIGN,FALSE,A Certain Smile
1958,COSTUME DESIGN,FALSE,Some Came Running
1958,DIRECTING,FALSE,Cat on a Hot Tin Roof
1958,DIRECTING,FALSE,The Defiant Ones
1958,DIRECTING,FALSE,I Want to Live!
1958,DIRECTING,FALSE,The Inn of the Sixth Happiness
1958,DOCUMENTARY (Feature),FALSE,Antarctic Crossing
1958,DOCUMENTARY (Feature),FALSE,The Hidden World
1958,DOCUMENTARY (Feature),FALSE,Psychiatric Nursing
1958,DOCUMENTARY (Short Subject),FALSE,Employees Only
1958,DOCUMENTARY (Short Subject),FALSE,Journey into Spring
1958,DOCUMENTARY (Short Subject),FALSE,The Living Stone
1958,DOCUMENTARY (Short Subject),FALSE,Overture
1958,FILM EDITING,FALSE,Auntie Mame
1958,FILM EDITING,FALSE,Cowboy
1958,FILM EDITING,FALSE,The Defiant Ones
1958,FILM EDITING,FALSE,I Want to Live!
1958,FOREIGN LANGUAGE FILM,FALSE,Arms and the Man
1958,FOREIGN LANGUAGE FILM,FALSE,La Venganza
1958,FOREIGN LANGUAGE FILM,FALSE,The Road a Year Long
1958,FOREIGN LANGUAGE FILM,FALSE,The Usual Unidentified Thieves
1958,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Big Country
1958,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Separate Tables
1958,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,White Wilderness
1958,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Young Lions
1958,MUSIC (Scoring of a Musical Picture),FALSE,The Bolshoi Ballet
1958,MUSIC (Scoring of a Musical Picture),FALSE,Damn Yankees
1958,MUSIC (Scoring of a Musical Picture),FALSE,Mardi Gras
1958,MUSIC (Scoring of a Musical Picture),FALSE,South Pacific
1958,MUSIC (Song),FALSE,Houseboat
1958,MUSIC (Song),FALSE,A Certain Smile
1958,MUSIC (Song),FALSE,Some Came Running
1958,MUSIC (Song),FALSE,Marjorie Morningstar
1958,BEST MOTION PICTURE,FALSE,Auntie Mame
1958,BEST MOTION PICTURE,FALSE,Cat on a Hot Tin Roof
1958,BEST MOTION PICTURE,FALSE,The Defiant Ones
1958,BEST MOTION PICTURE,FALSE,Separate Tables
1958,SHORT SUBJECT (Cartoon),FALSE,Paul Bunyan
1958,SHORT SUBJECT (Cartoon),FALSE,Sidney's Family Tree
1958,SHORT SUBJECT (Live Action),FALSE,Journey into Spring
1958,SHORT SUBJECT (Live Action),FALSE,The Kiss
1958,SHORT SUBJECT (Live Action),FALSE,Snows of Aorangi
